"time_arcid","logppt"
142400,0.0324690741
142401,-0.0509839371
142402,0.0324690741
142403,-0.0490137165
142404,-0.061174908
142405,0.0171843507
142406,-0.0629747973
142407,0.0324690741
142408,-0.0028044747
142409,-0.1271971881
142410,0.2014464879
142411,-0.1297875069
142412,-0.0109860822
142413,-0.1200083535
142414,-0.0382561929
142415,-0.0112908339
142416,-0.0092313747
142417,-0.0987097608
142418,-0.0520195662
142419,-0.0112908339
142420,-0.0926466039
142421,-0.0567234792
142422,-0.0307021896
142423,-0.0641013786
142424,-0.0450440136
142425,0.00719892
142426,-0.0757131318
142427,-0.0059892417
142428,-0.0808452243
142429,-0.0628630056
142430,-0.0850149855
142431,-0.1354540986
142432,-0.1012847796
142433,-0.1354540986
142434,-0.1354540986
142435,-0.1354540986
142436,-0.0192072402
142437,-0.1303191585
142438,-0.036668412
142439,-0.1589269698
142440,0.2014464879
142441,-0.1598410044
142442,-0.043349247
142443,-0.1728670437
142444,-0.1297875069
142445,-0.0673614549
142446,-0.0280572525
142447,-0.1848820122
142448,-0.0194689305
142449,0.0105368004
142450,-0.1122037065
142451,-0.0907020126
142452,-0.0799999353
142453,-0.1897291026
142454,-0.0192408174
142455,-0.013370886
142456,-0.0814387203
142457,-0.0741625047
142458,-0.1589269698
142459,-0.0206638479
142460,-0.0177086007
142461,-0.0306477693
142462,-0.0915385032
142463,-0.0814387203
142464,-0.0207319005
142465,-0.0196359651
142466,-0.1455622722
142467,-0.0199014507
142468,-0.0264791916
142469,-0.0814387203
142470,-0.0814387203
142471,-0.0381560571
142472,-0.1589269698
142473,-0.0325080711
142474,-0.0206269614
142475,-0.0332277624
142476,-0.0814387203
142477,-0.0814387203
142478,-0.1589269698
142479,-0.1139991912
142480,-0.0330646284
142481,-0.0325080711
142482,-0.0325080711
142483,-0.0338728455
142484,-0.0286592238
142485,-0.089453214
142486,-0.1589269698
142487,-0.0325080711
142488,-0.0421363296
142489,-0.0505023201
142490,-0.0338728455
142491,-0.0535544784
142492,-0.1589269698
142493,-0.1589269698
142494,-0.0325080711
142495,-0.0325080711
142496,-0.0491390055
142497,-0.0741477429
142498,-0.1589269698
142499,0.2014464879
142500,-0.0643896999
142501,-0.109875915
142502,-0.1843548885
142503,-0.1585913931
142504,-0.0510273729
142505,-0.1196622396
142506,-0.125710344
142507,-0.1922512275
142508,0.0155297619
142509,0.0083310579
142510,-0.1238602914
142511,-0.0888970986
142512,-0.1260164601
142513,-0.1922512275
142514,0.0039243681
142515,-0.0119057058
142516,0.0816275727
142517,0.0112714803
142518,-0.1260164601
142519,-0.0546391044
142520,-0.060870888
142521,-0.1260164601
142522,0.2014464879
142523,-0.0762149583
142524,-0.0112284045
142525,-0.0070070031
142526,-0.0188701578
142527,0.0149729589
142528,0.0905414571
142529,-0.0244369332
142530,0.0112714803
142531,0.0112714803
142532,-0.0545928291
142533,-0.0747255753
142534,-0.1922512275
142535,-0.1922512275
142536,-0.0344645208
142537,-0.0208697301
142538,0.0098033382
142539,0.0905414571
142540,0.0905414571
142541,-0.0244972989
142542,0.0182495115
142543,0.0112714803
142544,-0.027000315
142545,0.0087024033
142546,-0.1922512275
142547,-0.1909424268
142548,-0.1922512275
142549,-0.0252913563
142550,-0.0180095562
142551,-0.0358959537
142552,-0.0180095562
142553,0.0065670822
142554,0.0780727257
142555,-0.0095527593
142556,0.0112714803
142557,-0.027000315
142558,0.012722175
142559,0.0123699708
142560,-0.1922512275
142561,-0.1922512275
142562,0.0078343911
142563,0.0122559021
142564,-0.0121618836
142565,-0.0253497762
142566,-0.0372036348
142567,-0.0180095562
142568,-0.0180095562
142569,0.0026035812
142570,0.0453548394
142571,0.0703669806
142572,0.0641746881
142573,0.0144819342
142574,-0.027000315
142575,0.0123699708
142576,0.0123699708
142577,-0.1922512275
142578,0.0078343911
142579,-0.0167480577
142580,-0.0231188481
142581,-0.0180095562
142582,-0.0180095562
142583,0.0026087283
142584,0.0026035812
142585,0.0641746881
142586,0.0620790201
142587,-0.0350580321
142588,0.0185675346
142589,0.0085040316
142590,0.0123699708
142591,-0.0078140745
142592,-0.0062241354
142593,-0.1922512275
142594,0.0073090863
142595,0.0028443591
142596,0.0072563976
142597,0.012957642
142598,0.0222461451
142599,0.0641746881
142600,0.0346573458
142601,0.007843023
142602,0.0218997369
142603,-0.008866224
142604,0.0105206517
142605,0.0112259799
142606,-0.0013395231
142607,-0.0122095656
142608,-0.1922512275
142609,-0.0195550461
142610,0.0077456367
142611,0.0115689843
142612,0.0079824645
142613,0.0350756469
142614,0.0324580158
142615,0.0345750156
142616,0.0346948317
142617,0.0602831295
142618,0.0106866045
142619,-0.0039824136
142620,-0.0121791456
142621,-0.1922512275
142622,0.0078343911
142623,0.0094384152
142624,0.0412672338
142625,0.028131975
142626,0.0502550244
142627,0.0569281977
142628,0.024848271
142629,0.0436414599
142630,-0.0247266639
142631,-0.0391437558
142632,0.0061900893
142633,0.0064290375
142634,-0.007915644
142635,-0.0121791456
142636,-0.0115859322
142637,-0.1922512275
142638,-0.0481039875
142639,0.0106578288
142640,0.0451158831
142641,0.0200563128
142642,0.0561596508
142643,0.0116710497
142644,0.0444529404
142645,0.0005225427
142646,0.0064023426
142647,-0.0116194239
142648,-0.0032113197
142649,-0.0110799432
142650,-0.0133734357
142651,0.0298513287
142652,-0.0835987014
142653,0.0261019188
142654,0.0422349912
142655,0.0324810306
142656,0.062907669
142657,0.0116710497
142658,0.0125090649
142659,0.0022174461
142660,-0.0017398143
142661,-0.0013946175
142662,-0.0002770722
142663,-0.0075079017
142664,-0.0820665171
142665,0.0097738875
142666,0.0059937012
142667,0.03406815
142668,0.0437573358
142669,0.0522304767
142670,0.0116710497
142671,0.0091987569
142672,0.0118571301
142673,0.0003813453
142674,0.0003813453
142675,-0.0440153487
142676,-0.0820665171
142677,0.0360991692
142678,0.0232714899
142679,0.0059937012
142680,0.0294715287
142681,0.0116710497
142682,0.0119638233
142683,0.0003813453
142684,-0.0017353926
142685,-0.0820665171
142686,0.0053488638
142687,0.0002423925
142688,0.0358728858
142689,0.0398297331
142690,0.0572389281
142691,0.0332744283
142692,0.0220679226
142693,0.002644803
142694,-0.0009223821
142695,0.0003813453
142696,0.0003813453
142697,-0.0193293072
142698,0.0345810825
142699,-0.0820665171
142700,-0.0041447214
142701,-0.0075079017
142702,0.0037870038
142703,0.0479974968
142704,-0.0096997941
142705,-0.0075063573
142706,0.0003813453
142707,-0.0145878588
142708,0.0219387672
142709,-0.0410582781
142710,-0.0075079017
142711,0.0021777453
142712,-0.0017481663
142713,-0.0002974545
142714,-0.0075079017
142715,-0.0075079017
142716,-0.0075079017
142717,0.0122322699
142718,-0.0038266173
142719,0.0335744334
142720,-0.0075079017
142721,-0.0075079017
142722,0.0192676689
142723,0.017613999
142724,0.0259872021
142725,0.0335744334
142726,-0.0075079017
142727,-0.0075079017
142728,-0.0189609129
142729,0.0208458099
142730,0.0250729632
142731,-0.0075079017
142732,-0.0075079017
142733,-0.0192835224
142734,-0.0193489632
142735,0.0172592703
142736,0.0248334291
142737,-0.0075079017
142738,-0.0098988264
142739,0.0208458099
142740,0.2014464879
142741,0.016386102
142742,0.0307721493
142743,0.0208458099
142744,0.0208458099
142745,-0.024673455
142746,-0.0090104319
142747,0.0479928789
142748,0.0294451605
142749,0.0208458099
142750,0.0241402284
142751,-0.0298080846
142752,0.038286234
142753,0.0361872126
142754,-0.0048090465
142755,-0.023719644
142756,0.0338901759
142757,-0.044543205
142758,0.0066999672
142759,-0.0205010289
142760,-0.0006997185
142761,-0.0228436119
142762,-0.06063102
142763,-0.0580427469
142764,-0.0557793
142765,-0.0603638298
142766,-0.0559100007
142767,-0.0557793
142768,-0.0383920677
142769,-0.0326808477
142770,-0.0557793
142771,-0.0411407622
142772,-0.0550173834
142773,-0.0557793
142774,-0.0557793
142775,-0.0557793
142776,-0.0670432284
142777,-0.0931934079
142778,-0.0934473204
142779,-0.0931733055
142780,-0.0941662755
142781,-0.0942670629
142782,-0.0937746765
142783,-0.093394449
142784,-0.083421153
142785,-0.0931068684
142786,-0.0932921307
142787,-0.0931068684
142788,-0.0931068684
142789,-0.015501366
142790,-0.0931068684
142791,-0.0870720417
142792,-0.0196623288
142793,-0.015501366
142794,-0.0931068684
142795,0.0165184893
142796,0.0112042836
142797,0.013154724
142798,-0.0558335997
142799,-0.0603637515
142800,-0.037205901
142801,-0.046735686
142802,-0.0931068684
142803,0.0169525791
142804,0.0152362971
142805,0.0164816001
142806,0.0258283854
142807,-0.0057073635
142808,-0.0077852034
142809,0.2014464879
142810,-0.0931068684
142811,0.0258409575
142812,0.0258409575
142813,-0.0661503222
142814,-0.012242331
142815,-0.037205901
142816,-0.0401895207
142817,0.0180612594
142818,0.0258409575
142819,-0.0150392952
142820,-0.037205901
142821,0.2014464879
142822,-0.0496102815
142823,0.0165184893
142824,0.0206737587
142825,0.2014464879
142826,-0.037205901
142827,-0.037205901
142828,0.0213614658
142829,0.0166230162
142830,0.0097749477
142831,0.0083459214
142832,0.0224447364
142833,0.0156780189
142834,-0.0095716458
142835,-0.0063280107
142836,0.2014464879
142837,0.0269136846
142838,0.0166156821
142839,0.014894541
142840,0.014894541
142841,0.0252405225
142842,0.0258409575
142843,-0.0003684717
142844,-0.0133752276
142845,-0.0276834078
142846,-0.0291503772
142847,-0.037205901
142848,-0.0234114579
142849,0.0244827288
142850,0.0091963935
142851,0.0079012197
142852,0.014894541
142853,0.0264278358
142854,0.0319201911
142855,-0.037205901
142856,-0.037205901
142857,0.0064949049
142858,0.0151147152
142859,0.0238775535
142860,0.0248393178
142861,0.0361631655
142862,0.0368010405
142863,-0.037205901
142864,-0.037205901
142865,-0.0069032097
142866,0.0087371469
142867,0.0382923414
142868,0.0382289868
142869,0.0382733766
142870,0.2014464879
142871,-0.0439445574
142872,-0.016207812
142873,-0.0241549749
142874,0.0322249752
142875,0.0158641299
142876,0.0382733766
142877,0.0322273143
142878,0.0133856037
142879,0.0080141958
142880,-0.037205901
142881,-0.0439445574
142882,-0.0111252204
142883,0.0332170092
142884,0.0342099081
142885,0.0292190238
142886,-0.037205901
142887,-0.0169778565
142888,0.0068390757
142889,0.0332170092
142890,0.0331738317
142891,0.036817407
142892,0.0339628365
142893,-0.037205901
142894,-0.037205901
142895,-0.0084607425
142896,-0.0032708412
142897,0.0332170092
142898,0.0332170092
142899,-0.0387683415
142900,-0.036647343
142901,-0.0096821712
142902,-0.029526426
142903,0.0345602763
142904,0.0332170092
142905,0.0515429712
142906,0.0439643466
142907,-0.0467110035
142908,-0.0084607425
142909,-0.0084607425
142910,0.0370965852
142911,0.0406545012
142912,0.0509625567
142913,0.0505439001
142914,-0.0467110035
142915,-0.0154663974
142916,-0.024952797
142917,0.0427430367
142918,0.0444154752
142919,-0.0467110035
142920,0.0379676511
142921,0.0294574014
142922,0.0427549743
142923,0.0445748022
142924,-0.0467110035
142925,0.0345981834
142926,0.0427549743
142927,-0.0467110035
142928,0.0497244906
142929,0.0328155075
142930,0.0326533914
142931,-0.0467110035
142932,-0.0106709841
142933,0.0401068062
142934,-0.0145693737
142935,0.0146613465
142936,-0.0467110035
142937,-0.0350251785
142938,0.0490530924
142939,0.0371421891
142940,0.0183185424
142941,-0.0016774722
142942,-0.0097810605
142943,-0.0467110035
142944,-0.0376277751
142945,-0.0245628882
142946,0.0548235108
142947,0.0543412008
142948,-0.0016774722
142949,-0.0016774722
142950,-0.0467110035
142951,0.0362193354
142952,0.055306386
142953,-0.000484002
142954,0.0276672798
142955,-0.0467110035
142956,0.0229174272
142957,1.190781e-05
142958,-0.0257297184
142959,-0.0323544789
142960,0.0519356826
142961,0.0373600152
142962,-0.0016774722
142963,0.0171225396
142964,-0.0467110035
142965,0.0207738972
142966,0.0118970928
142967,0.0189325035
142968,0.0040680639
142969,0.0011435814
142970,0.0368823906
142971,0.0312745725
142972,-0.0467110035
142973,0.0194966604
142974,0.0195926787
142975,0.0120088296
142976,0.0003691467
142977,0.0189325035
142978,0.0368713098
142979,0.0305240526
142980,-0.0467110035
142981,0.0195926787
142982,0.0195926787
142983,0.0138669345
142984,0.0179216901
142985,0.0088316964
142986,0.012136077
142987,-0.0451561356
142988,0.0166557987
142989,0.0127584702
142990,0.0016277967
142991,0.0046954683
142992,-0.0411922026
142993,0.0003066021
142994,0.002507832
142995,0.0064179369
142996,0.0017745363
142997,0.0183786993
142998,-0.0467110035
142999,0.0013240593
143000,0.0016277967
143001,0.0016277967
143002,0.0016277967
143003,-0.0303038019
143004,0.0043328646
143005,0.0016277967
143006,0.2014464879
143007,0.2014464879
143008,-0.013892571
143009,-0.0201710556
143010,-0.0183193704
143011,0.006582528
143012,0.0066059127
143013,0.0016277967
143014,0.0016277967
143015,0.0015786639
143016,-0.0146439774
143017,-0.0183193704
143018,0.0016277967
143019,0.0016277967
143020,0.0016277967
143021,0.2014464879
143022,-0.0183193704
143023,0.2014464879
143024,0.0016593606
143025,-0.0170847522
143026,-0.0183193704
143027,0.0010404774
143028,-0.0077351238
143029,0.0012631293
143030,-0.0183193704
143031,-0.0131497524
143032,-0.0183193704
143033,-0.0183193704
143034,-0.0173294685
143035,-0.0183193704
143036,-0.0183193704
143037,-0.0183193704
143038,-0.0183193704
143039,-0.0183193704
143040,-0.0183193704
143041,-0.1258165836
143042,-0.1252021716
143043,-0.1980905787
143044,-0.0183193704
143045,-0.125422515
143046,-0.1252021716
143047,-0.16122024
143048,-0.0183193704
143049,-0.1323885681
143050,-0.1252021716
143051,-0.1311764607
143052,-0.1692345708
143053,-0.1275085215
143054,-0.113465484
143055,-0.0202373325
143056,-0.0555640407
143057,-0.1318652856
143058,-0.1252021716
143059,-0.1532997009
143060,-0.1252021716
143061,-0.0901569888
143062,-0.0249869385
143063,-0.0862853814
143064,-0.127280565
143065,-0.1252021716
143066,-0.103539429
143067,-0.1252021716
143068,-0.089048025
143069,-0.019389249
143070,-0.0994500855
143071,-0.0994500855
143072,-0.1308330648
143073,-0.1100155536
143074,-0.0986590044
143075,-0.1224943038
143076,-0.1252021716
143077,-0.0492762465
143078,-0.0138426795
143079,-0.0065420289
143080,-0.0787804668
143081,-0.1228306428
143082,-0.1114295598
143083,-0.0958483647
143084,-0.0948075435
143085,-0.1252021716
143086,-0.0943822179
143087,-0.0656862615
143088,-0.0029623815
143089,-0.0154480824
143090,0.0003585141
143091,-0.0797991903
143092,-0.0994500855
143093,-0.110865546
143094,-0.0721825578
143095,-0.0721825578
143096,-0.0745866432
143097,-0.1222622847
143098,-0.0434192049
143099,-0.0712898361
143100,-0.0407982591
143101,-0.0407982591
143102,-0.004143825
143103,-0.009488331
143104,-0.0029623815
143105,-0.0994155183
143106,-0.0741767571
143107,-0.1049769819
143108,-0.0721825578
143109,-0.0721825578
143110,-0.0875581569
143111,-0.1114947081
143112,-0.0721825578
143113,-0.0679929525
143114,-0.0029623815
143115,-0.0026265249
143116,-0.0239570973
143117,-0.0308662515
143118,-0.0636807447
143119,-0.0555640407
143120,-0.0726992172
143121,-0.0721825578
143122,-0.0721825578
143123,-0.0721825578
143124,-0.0499728501
143125,-0.062005806
143126,-0.0199591641
143127,-0.0308662515
143128,-0.0555640407
143129,-0.0555640407
143130,-0.0698648724
143131,-0.0671029686
143132,-0.0721825578
143133,-0.0721825578
143134,-0.0308662515
143135,-0.0457816878
143136,-0.0290530719
143137,-0.060003243
143138,-0.0522546867
143139,-0.0235825092
143140,-0.0217678095
143141,-0.0217678095
143142,-0.0217678095
143143,-0.0290530719
143144,-0.0336597309
143145,-0.0224052147
143146,-0.0208744191
143147,-0.0290530719
143148,-0.0290530719
143149,-0.0394902342
143150,-0.0217678095
143151,0.0055229499
143152,-0.0290530719
143153,-0.0290530719
143154,-0.0446176215
143155,-0.0128676726
143156,0.0114712866
143157,-0.0290530719
143158,-0.0290530719
143159,-0.049142358
143160,-0.0449536365
143161,0.0114712866
143162,-0.0290530719
143163,-0.0290530719
143164,-0.057478194
143165,0.0114712866
143166,-0.0290530719
143167,-0.0290530719
143168,-0.0607655151
143169,-0.0372741219
143170,-0.0740042505
143171,-0.1105586838
143172,-0.1213730973
143173,-0.0084441744
143174,-0.0290890512
143175,-0.0290530719
143176,0.0270526662
143177,-0.0033459993
143178,-0.0530188488
143179,-0.0366436737
143180,-0.0482900832
143181,-0.0966260529
143182,-0.0190950021
143183,-0.0290530719
143184,-0.0290530719
143185,0.0270883341
143186,0.0162329805
143187,-0.0061023609
143188,-0.0113404914
143189,-0.1915787133
143190,-0.1555077195
143191,-0.0215605323
143192,-0.0290530719
143193,-0.0290530719
143194,-0.0548277678
143195,-0.0762221682
143196,-0.0244418868
143197,-0.0366436737
143198,-0.1831103388
143199,-0.1584473166
143200,-0.0215605323
143201,-0.0290530719
143202,-0.0290530719
143203,-0.0366436737
143204,-0.0366436737
143205,-0.1873461699
143206,-0.1873373085
143207,-0.0215605323
143208,-0.0290530719
143209,-0.180338148
143210,-0.1873373085
143211,-0.1873373085
143212,-0.0215605323
143213,-0.0290530719
143214,-0.1873372455
143215,-0.1694287134
143216,-0.187337277
143217,-0.1876601637
143218,-0.0215605323
143219,-0.0290530719
143220,0.2014464879
143221,-0.2503109151
143222,-0.1873372455
143223,-0.1973136654
143224,-0.0215605323
143225,0.0231570108
143226,0.0188694675
143227,-0.0290530719
143228,0.2014464879
143229,-0.242262
143230,-0.2195676297
143231,-0.2042264556
143232,-0.0215605323
143233,0.0301889853
143234,0.0301889853
143235,-0.0290530719
143236,-0.0290530719
143237,-0.2389581774
143238,-0.2389581774
143239,-0.0263309409
143240,0.0308603232
143241,0.0303707934
143242,-0.0290530719
143243,-0.0290530719
143244,-0.0290530719
143245,-0.2294649909
143246,-0.2380105314
143247,-0.2389581774
143248,-0.0215605323
143249,0.0341767035
143250,0.0381657996
143251,-0.0359157888
143252,-0.0290530719
143253,-0.0290530719
143254,-0.0290530719
143255,-0.2343439152
143256,-0.2389581774
143257,-0.0215605323
143258,0.0354835161
143259,0.0381859938
143260,-0.0199120059
143261,-0.0290530719
143262,-0.0290530719
143263,-0.0290530719
143264,-0.2178077598
143265,-0.2094683112
143266,-0.0819926694
143267,-0.0558772614
143268,-0.0215605323
143269,0.0383696712
143270,0.0383702346
143271,-0.0290530719
143272,-0.0290530719
143273,-0.0290530719
143274,-0.0290530719
143275,-0.0290530719
143276,-0.2076805611
143277,-0.2064346704
143278,-0.1970759187
143279,-0.0798357384
143280,-0.0819926694
143281,-0.0215605323
143282,0.0360028548
143283,0.0324596016
143284,-0.0290530719
143285,-0.0290530719
143286,-0.2064346704
143287,0.2014464879
143288,-0.177827445
143289,-0.0819926694
143290,-0.0819926694
143291,-0.0215605323
143292,-0.0215605323
143293,0.0114712866
143294,-0.0290530719
143295,-0.2064346704
143296,-0.2064346704
143297,-0.1743263802
143298,-0.1685146968
143299,-0.0589156614
143300,-0.0439445574
143301,-0.0793435914
143302,-0.0819926694
143303,-0.0215605323
143304,-0.0215605323
143305,0.0114712866
143306,-0.0290530719
143307,-0.0290530719
143308,-0.2064346704
143309,-0.1685146968
143310,-0.1389004938
143311,-0.0802298601
143312,-0.0883152252
143313,-0.0215605323
143314,0.2014464879
143315,-0.013258269
143316,-0.0126751563
143317,-0.0290530719
143318,-0.2064346704
143319,0.2014464879
143320,-0.1221839865
143321,-0.1586006082
143322,-0.165259071
143323,-0.0877743729
143324,-0.0800177121
143325,-0.1517135202
143326,-0.1329942069
143327,-0.0139965489
143328,0.0114712866
143329,-0.0085628772
143330,-0.0085628772
143331,-0.0290530719
143332,-0.0290530719
143333,-0.2064346704
143334,-0.204146703
143335,-0.1221839865
143336,-0.1227157029
143337,-0.1221839865
143338,-0.1221839865
143339,-0.0061487145
143340,0.0114712866
143341,-0.0085628772
143342,-0.0085628772
143343,-0.0085628772
143344,-0.0290530719
143345,0.2014464879
143346,-0.0407982591
143347,-0.0407982591
143348,-0.1983576843
143349,-0.1902057984
143350,-0.2064346704
143351,-0.2039605326
143352,-0.1802055537
143353,-0.1221839865
143354,-0.1221839865
143355,-0.005402835
143356,0.0114712866
143357,-0.0085628772
143358,-0.0085628772
143359,-0.0085628772
143360,-0.0290530719
143361,-0.0407982591
143362,-0.0407982591
143363,-0.0297894843
143364,-0.1890411489
143365,-0.2064346704
143366,-0.2064346704
143367,-0.1221839865
143368,-0.0135717975
143369,0.0109995426
143370,-0.0094582854
143371,-0.0278347662
143372,-0.004079655
143373,-0.0407982591
143374,-0.0407982591
143375,-0.0061461783
143376,-0.004079655
143377,-0.004079655
143378,0.0013021722
143379,0.0184653972
143380,-0.0207815364
143381,-0.0003943935
143382,-0.1796195538
143383,-0.1784609973
143384,-0.205593012
143385,-0.1548269487
143386,-0.1221839865
143387,0.0114712866
143388,0.0098007579
143389,-0.0126008586
143390,-0.0290530719
143391,-0.0049973823
143392,-0.0407982591
143393,-0.0407982591
143394,-0.0039349962
143395,-0.0002728512
143396,0.0011538801
143397,0.0186553494
143398,0.0230839569
143399,-0.0434984832
143400,-0.0406184157
143401,-0.0486148959
143402,-0.0508848633
143403,-0.0734258961
143404,-0.1672538373
143405,-0.1750455963
143406,-0.1761479856
143407,-0.1210619934
143408,-0.0953120871
143409,-0.0884065545
143410,0.0114712866
143411,-0.0290530719
143412,-0.0261702693
143413,-0.0073285182
143414,-0.0407982591
143415,-0.0407982591
143416,-0.0067798494
143417,0.0020654262
143418,0.0190302174
143419,0.0230839569
143420,0.0230839569
143421,-0.0209305755
143422,-0.0718537509
143423,-0.073611954
143424,-0.0730404954
143425,-0.0727397928
143426,-0.0543363228
143427,-0.0637919649
143428,-0.1400921595
143429,-0.1750455963
143430,-0.172006398
143431,-0.1221839865
143432,-0.0937219113
143433,-0.0884065545
143434,0.0186419763
143435,0.0114712866
143436,-0.0290530719
143437,-0.0290530719
143438,-0.006251202
143439,-0.004079655
143440,-0.0407982591
143441,-0.0407982591
143442,0.000710073
143443,0.0019307187
143444,0.0132220962
143445,0.0053987166
143446,0.0211305159
143447,0.0094320783
143448,-0.0718537509
143449,-0.0711580347
143450,-0.0837268101
143451,-0.062778537
143452,-0.0591387174
143453,-0.1400921595
143454,-0.1365545052
143455,-0.1189382553
143456,-0.0884065545
143457,-0.0884065545
143458,0.0184810572
143459,0.0114712866
143460,0.0114712866
143461,-0.023021217
143462,-0.0085628772
143463,-0.0181348704
143464,-0.0273405744
143465,0.0018463707
143466,0.0019307187
143467,0.0230839569
143468,-0.0718537509
143469,-0.0834385896
143470,-0.0935276346
143471,-0.0959269266
143472,-0.072363087
143473,-0.0411263316
143474,-0.1152062172
143475,-0.1116598761
143476,-0.0884065545
143477,-0.0884065545
143478,-0.0480263364
143479,-0.0480263364
143480,-0.0753952149
143481,0.2014464879
143482,0.0114712866
143483,-0.0159599952
143484,-0.0290530719
143485,-0.0062671878
143486,-0.004079655
143487,0.0019307187
143488,0.0230839569
143489,-0.0677042739
143490,-0.0667541961
143491,-0.0718537509
143492,-0.0718537509
143493,-0.095953941
143494,-0.0950039208
143495,-0.0884065545
143496,-0.0884065545
143497,-0.0480263364
143498,-0.0480263364
143499,-0.0480263364
143500,-0.0590064552
143501,-0.0901569888
143502,-0.0480263364
143503,0.0114712866
143504,0.0114712866
143505,-0.0167030613
143506,0.0019077894
143507,-0.004079655
143508,-0.004079655
143509,0.0019307187
143510,0.0230839569
143511,-0.0667541961
143512,-0.0733663548
143513,-0.0959080815
143514,-0.0884065545
143515,-0.0480263364
143516,-0.0480263364
143517,-0.0678965994
143518,-0.0521351586
143519,0.0114712866
143520,0.0211094577
143521,-0.0034043931
143522,0.0019307187
143523,-0.002307393
143524,0.0019307187
143525,0.0230839569
143526,-0.0730412721
143527,-0.0838588563
143528,-0.068234058
143529,-0.0884065545
143530,-0.0760015791
143531,-0.0571362327
143532,-0.0480263364
143533,-0.0480263364
143534,-0.0325748925
143535,0.0004824711
143536,-0.0480263364
143537,0.010917522
143538,0.0211094577
143539,0.0019307187
143540,-0.0004013172
143541,0.2014464879
143542,0.0019307187
143543,0.0076170492
143544,-0.0024850566
143545,0.0230839569
143546,-0.0572205033
143547,-0.0489039642
143548,-0.0821193498
143549,-0.0677870865
143550,-0.0480263364
143551,-0.0480263364
143552,-0.0023209524
143553,-0.0320373369
143554,0.0114712866
143555,0.0198814968
143556,0.2014464879
143557,0.0019307187
143558,0.0019307187
143559,-0.0019761921
143560,0.0230839569
143561,-0.0461961747
143562,-0.0339779061
143563,-0.062044821
143564,-0.0620071605
143565,-0.0818248527
143566,-0.0480263364
143567,0.0004824711
143568,0.0004824711
143569,0.0114712866
143570,0.0083470653
143571,0.0019307187
143572,0.0019307187
143573,0.0019307187
143574,0.0230839569
143575,-0.0407982591
143576,-0.0407982591
143577,-0.0353743065
143578,-0.0298134468
143579,-0.0339779061
143580,-0.034152327
143581,-0.0480263364
143582,-0.0462378861
143583,-0.0480263364
143584,0.0004824711
143585,0.0004824711
143586,0.0103131054
143587,-0.000360621
143588,-0.000360621
143589,0.2014464879
143590,0.0019307187
143591,0.0230839569
143592,-0.0106828731
143593,0.0004824711
143594,0.0032459184
143595,-0.0339779061
143596,-0.0480263364
143597,-0.0480263364
143598,-0.0358188228
143599,-0.0339779061
143600,-0.0265159575
143601,0.0004824711
143602,0.0114131124
143603,0.0068769216
143604,0.2014464879
143605,0.0019307187
143606,0.0230839569
143607,0.0230839569
143608,0.0004824711
143609,-0.0339779061
143610,-0.0286795233
143611,-0.0478497105
143612,-0.0348680916
143613,-0.0362567511
143614,0.0004824711
143615,0.0039214638
143616,0.0004824711
143617,-0.000360621
143618,-0.000360621
143619,0.0019307187
143620,0.0223320105
143621,0.0229999734
143622,0.0230839569
143623,0.0230839569
143624,0.0004824711
143625,0.0081806337
143626,-0.0241719309
143627,0.0004824711
143628,0.0230839569
143629,0.0102103389
143630,-0.000360621
143631,3.039993e-05
143632,0.2014464879
143633,0.0218185038
143634,0.0216792774
143635,0.2014464879
143636,0.0230839569
143637,0.0004824711
143638,0.0078270588
143639,0.0004824711
143640,0.0230839569
143641,0.0230839569
143642,-0.000360621
143643,0.0098673624
143644,0.0019307187
143645,0.0216693774
143646,0.0217065294
143647,0.0229254327
143648,0.0230839569
143649,0.0230839569
143650,0.0230839569
143651,0.0004824711
143652,0.0005285097
143653,0.0230839569
143654,0.0230839569
143655,0.0042121971
143656,0.0216693774
143657,0.0019307187
143658,0.0019307187
143659,0.0037201527
143660,0.0210623238
143661,0.032003658
143662,0.0216740871
143663,0.0225761805
143664,0.0230839569
143665,0.0263460771
143666,0.0084144663
143667,0.2014464879
143668,-0.0061487145
143669,0.0216693774
143670,0.0057553245
143671,0.0019307187
143672,0.0203870763
143673,0.0270957969
143674,0.0285794082
143675,0.029028447
143676,0.2014464879
143677,0.0216693774
143678,0.2014464879
143679,0.0216693774
143680,0.0088417269
143681,0.0208236771
143682,0.032794344
143683,0.0346886874
143684,0.0340787763
143685,0.0319300578
143686,0.0358661898
143687,0.0349234929
143688,-0.0052117902
143689,0.0345162069
143690,0.0241592382
143691,0.0216693774
143692,0.0216693774
143693,0.0082569429
143694,0.0216693774
143695,0.0310213845
143696,0.0359755281
143697,0.0359755281
143698,0.0359755281
143699,-0.0046751922
143700,0.0344696589
143701,0.0345162069
143702,0.0216693774
143703,0.0216693774
143704,0.0216693774
143705,0.0245002455
143706,0.0359755281
143707,0.0359755281
143708,0.0354187665
143709,0.0359755281
143710,-0.0054686835
143711,0.0298123443
143712,0.0216693774
143713,0.0216693774
143714,0.0359755281
143715,0.0359755281
143716,0.0345625461
143717,-0.0020393721
143718,0.0293407038
143719,0.0285705468
143720,0.0215768718
143721,0.0211094577
143722,0.0359755281
143723,0.0289620567
143724,0.0324708345
143725,-0.0061487145
143726,0.0293407038
143727,0.0216693774
143728,0.0231559695
